model,qubits,seed,round,test_acc,test_f1,test_auc,round_bytes,cumulative_bytes,wall_seconds,n_params
MatchedMLP,6.0,4,7,0.6950694112015319,0.5466192170818506,0.8420622498987107,4224,29568,0.023432016372680664,33
MatchedMLP,6.0,4,8,0.6984202967927238,0.5493562231759657,0.8454061839191462,4224,33792,0.026392698287963867,33
MatchedMLP,6.0,4,9,0.7017711823839158,0.5527638190954773,0.8480743935130455,4224,38016,0.021718263626098633,33
MatchedMLP,6.0,4,10,0.7022498803255146,0.5538020086083214,0.850646863917148,4224,42240,0.021796226501464844,33
MatchedMLP,6.0,4,11,0.7046433700335089,0.5545126353790614,0.8526143736436947,4224,46464,0.022954463958740234,33
MatchedMLP,6.0,4,12,0.7070368597415031,0.5578034682080925,0.8540351987212573,4224,50688,0.021845340728759766,33
MatchedMLP,6.0,4,13,0.7118238391574916,0.5625,0.855470592805963,4224,54912,0.021945953369140625,33
MatchedMLP,6.0,4,14,0.7146960268070848,0.565597667638484,0.857233442670263,4224,59136,0.026399612426757812,33
MatchedMLP,6.0,4,15,0.7175682144566778,0.568081991215227,0.8581103581478213,4224,63360,0.028914690017700195,33
MatchedMLP,6.0,4,16,0.7185256103398755,0.5689149560117303,0.8592869789151778,4224,67584,0.02478933334350586,33
MatchedMLP,6.0,4,17,0.7194830062230733,0.5684830633284241,0.8590268180733389,4224,71808,0.02724933624267578,33
MatchedMLP,6.0,4,18,0.7190043082814744,0.5686994856722998,0.8599072023621217,4224,76032,0.022272109985351562,33
MatchedMLP,6.0,4,19,0.7233125897558641,0.5705794947994056,0.8600397109508984,4224,80256,0.027858257293701172,33
MatchedMLP,6.0,4,20,0.7242699856390618,0.5720653789004457,0.8608930385121296,4224,84480,0.03200268745422363,33
MatchedMLP,6.0,4,21,0.7257060794638583,0.5727069351230425,0.8625934497743885,4224,88704,0.03140449523925781,33
MatchedMLP,6.0,4,22,0.730014360938248,0.5772113943028486,0.863928942095828,4224,92928,0.033533573150634766,33
MatchedMLP,6.0,4,23,0.7304930588798468,0.5789080029917726,0.8648717649866521,4224,97152,0.03208327293395996,33
MatchedMLP,6.0,4,24,0.7319291527046433,0.5795795795795796,0.8648343018254272,4224,101376,0.034680843353271484,33
MatchedMLP,6.0,4,25,0.7338439444710387,0.5819548872180451,0.8660220227887022,4224,105600,0.028939008712768555,33
VQC,8.0,0,1,0.5093346098611776,0.30224642614023145,0.5055667482531068,6272,6272,0.8631479740142822,49
VQC,8.0,0,2,0.6179990426041168,0.2611111111111111,0.5140042846756245,6272,12544,0.8347389698028564,49
VQC,8.0,0,3,0.5227381522259454,0.29240596167494676,0.5282402859410469,6272,18816,0.8393635749816895,49
VQC,8.0,0,4,0.6055528961225467,0.28719723183391005,0.5546060262963641,6272,25088,0.7518100738525391,49
VQC,8.0,0,5,0.5615126854954524,0.3428981348637016,0.5835858627904782,6272,31360,0.8215060234069824,49
VQC,8.0,0,6,0.5667783628530397,0.3408594319009468,0.5986488286518257,6272,37632,0.8683514595031738,49
VQC,8.0,0,7,0.5557683101962662,0.34831460674157305,0.6002250564722468,6272,43904,0.793149471282959,49
VQC,8.0,0,8,0.5270464337003351,0.36175710594315247,0.6027004001620628,6272,50176,0.8482480049133301,49
VQC,8.0,0,9,0.5414073719483006,0.36387782204515273,0.6048760385620806,6272,56448,0.8508803844451904,49
VQC,8.0,0,10,0.5021541407371948,0.39323220536756126,0.6173609839213663,6272,62720,0.8029215335845947,49
VQC,8.0,0,11,0.5131641933939685,0.3877182420228778,0.6085280030192532,6272,68992,0.8601808547973633,49
VQC,8.0,0,12,0.48635710866443277,0.3988795518207283,0.6234050405989665,6272,75264,0.8571398258209229,49
VQC,8.0,0,13,0.47774054571565344,0.3887955182072829,0.6152491716478794,6272,81536,0.8193964958190918,49
VQC,8.0,0,14,0.44901866921972233,0.3906829010058232,0.6154808882376774,6272,87808,0.8141660690307617,49
VQC,8.0,0,15,0.4940162757300144,0.38150965476887067,0.6182920128540269,6272,94080,0.8292455673217773,49
VQC,8.0,0,16,0.47056007659167065,0.3949671772428884,0.6297016267337118,6272,100352,0.78961181640625,49
VQC,8.0,0,17,0.4796553374820488,0.3813318155947638,0.6275814893132864,6272,106624,0.8565433025360107,49
VQC,8.0,0,18,0.4413595021541407,0.3722431414739107,0.6325474394623065,6272,112896,0.7717301845550537,49
VQC,8.0,0,19,0.4940162757300144,0.37492607924305144,0.630305199886778,6272,119168,1.014538288116455,49
VQC,8.0,0,20,0.4552417424605074,0.37265711135611906,0.6373052609378556,6272,125440,0.9072227478027344,49
VQC,8.0,0,21,0.47103877453326953,0.37251561612720047,0.6272568085826715,6272,131712,0.8329057693481445,49
VQC,8.0,0,22,0.4801340354236477,0.3729792147806005,0.6283612780765581,6272,137984,0.8565750122070312,49
VQC,8.0,0,23,0.5059837242699856,0.38498212157330153,0.6335866953051721,6272,144256,0.8417990207672119,49
VQC,8.0,0,24,0.46290090952608903,0.37942477876106195,0.6425653662787149,6272,150528,1.121427059173584,49
VQC,8.0,0,25,0.5193872666347534,0.3787128712871287,0.6432591285236184,6272,156800,1.0675640106201172,49
MatchedMLP,8.0,0,1,0.26328386787936814,0.3584827011254689,0.8195899032617927,6528,6528,0.033985137939453125,51
MatchedMLP,8.0,0,2,0.5629487793202489,0.4827195467422096,0.8353445500813088,6528,13056,0.02573227882385254,51
MatchedMLP,8.0,0,3,0.6481570129248444,0.5309508615188258,0.8426588854293279,6528,19584,0.03333091735839844,51
MatchedMLP,8.0,0,4,0.6845380564863571,0.5458304617505169,0.8453860648140439,6528,26112,0.03546595573425293,51
MatchedMLP,8.0,0,5,0.6998563906175204,0.5550035486160397,0.8478634897905948,6528,32640,0.03314089775085449,51
MatchedMLP,8.0,0,6,0.7108664432742939,0.5604075691411936,0.8499614268191835,6528,39168,0.03111886978149414,51
MatchedMLP,8.0,0,7,0.7199617041646721,0.5669874167283494,0.8519407305038933,6528,45696,0.028989315032958984,51
MatchedMLP,8.0,0,8,0.7237912876974629,0.571003717472119,0.853462151106967,6528,52224,0.02801346778869629,51
MatchedMLP,8.0,0,9,0.7290569650550502,0.5757121439280359,0.8546373843498339,6528,58752,0.02935028076171875,51
MatchedMLP,8.0,0,10,0.7343226424126377,0.5798637395912187,0.8547303484906508,6528,65280,0.03093576431274414,51
MatchedMLP,8.0,0,11,0.7343226424126377,0.5798637395912187,0.8554657364702487,6528,71808,0.030655860900878906,51
MatchedMLP,8.0,0,12,0.7371948300622307,0.5825095057034221,0.8563176765069902,6528,78336,0.022943496704101562,51
MatchedMLP,8.0,0,13,0.736237434179033,0.5828917486752461,0.8573180816641413,6528,84864,0.022882461547851562,51
MatchedMLP,8.0,0,14,0.7367161321206319,0.582701062215478,0.8577634770253695,6528,91392,0.033646583557128906,51
MatchedMLP,8.0,0,15,0.7415031115366204,0.5871559633027523,0.8579591179784323,6528,97920,0.03032088279724121,51
MatchedMLP,8.0,0,16,0.7462900909526089,0.5910493827160493,0.8588970845335421,6528,104448,0.03397965431213379,51
MatchedMLP,8.0,0,17,0.7472474868358066,0.5919629057187017,0.8592675535723205,6528,110976,0.04235506057739258,51
MatchedMLP,8.0,0,18,0.7462900909526089,0.5910493827160493,0.8595408958968126,6528,117504,0.03543233871459961,51
MatchedMLP,8.0,0,19,0.7510770703685974,0.5950155763239875,0.8606634032090666,6528,124032,0.04335784912109375,51
MatchedMLP,8.0,0,20,0.7520344662517952,0.5953125,0.8608965073233542,6528,130560,0.02940225601196289,51
MatchedMLP,8.0,0,21,0.7534705600765916,0.5967110415035238,0.8613543904049906,6528,137088,0.03221321105957031,51
MatchedMLP,8.0,0,22,0.7549066539013882,0.5987460815047022,0.8618691619907091,6528,143616,0.036446332931518555,51
MatchedMLP,8.0,0,23,0.7515557683101962,0.5954793452844894,0.8623686708070397,6528,150144,0.0327146053314209,51
MatchedMLP,8.0,0,24,0.7462900909526089,0.5929339477726574,0.8628834423927584,6528,156672,0.033525705337524414,51
MatchedMLP,8.0,0,25,0.7482048827190043,0.5941358024691358,0.8635244787070492,6528,163200,0.03482365608215332,51
VQC,8.0,1,1,0.49784585926280517,0.31393067364290383,0.5015318270367473,6272,6272,0.8464746475219727,49
VQC,8.0,1,2,0.59167065581618,0.27156276686592656,0.50878164249599,6272,12544,0.8588705062866211,49
VQC,8.0,1,3,0.488750598372427,0.30013106159895153,0.5090730226388496,6272,18816,0.9676980972290039,49
VQC,8.0,1,4,0.5399712781235041,0.27906976744186046,0.5161826981246219,6272,25088,0.8778977394104004,49
VQC,8.0,1,5,0.5256103398755385,0.2718589272593681,0.5251239059369397,6272,31360,0.8931498527526855,49
VQC,8.0,1,6,0.49784585926280517,0.3039150630391506,0.5351376701798787,6272,37632,0.8648412227630615,49
VQC,8.0,1,7,0.5308760172331259,0.2877906976744186,0.5460297374248656,6272,43904,0.8090448379516602,49
VQC,8.0,1,8,0.5993298228817616,0.32226720647773277,0.5784922603883959,6272,50176,0.8470993041992188,49
VQC,8.0,1,9,0.5892771661081857,0.36350148367952523,0.6067367089029122,6272,56448,0.9230384826660156,49
VQC,8.0,1,10,0.6036381043561513,0.3774436090225564,0.6212377273458877,6272,62720,0.8432178497314453,49
VQC,8.0,1,11,0.6017233125897559,0.3891336270190896,0.6291022161541151,6272,68992,0.936903715133667,49
VQC,8.0,1,12,0.6385830540928674,0.38767234387672345,0.6361050522541722,6272,75264,0.8506286144256592,49
VQC,8.0,1,13,0.6610818573480134,0.3979591836734694,0.6470581705767107,6272,81536,0.7845401763916016,49
VQC,8.0,1,14,0.6242221158449018,0.4075471698113208,0.64547916770731,6272,87808,0.8293061256408691,49
VQC,8.0,1,15,0.6610818573480134,0.4158415841584158,0.6560243538298451,6272,94080,0.8480818271636963,49
VQC,8.0,1,16,0.6505505026328386,0.41318327974276525,0.6557829245686186,6272,100352,0.8202536106109619,49
VQC,8.0,1,17,0.697941598851125,0.42056932966023874,0.6583651076441499,6272,106624,0.8252067565917969,49
VQC,8.0,1,18,0.6376256582096697,0.4136328427575523,0.658205542327822,6272,112896,0.8625643253326416,49
VQC,8.0,1,19,0.6673049305887985,0.41151566469093986,0.6558398130727008,6272,119168,0.8826498985290527,49
VQC,8.0,1,20,0.6275730014360938,0.3940809968847352,0.6536558495257442,6272,125440,0.8586220741271973,49
VQC,8.0,1,21,0.659167065581618,0.40863787375415284,0.654556352919629,6272,131712,0.8402748107910156,49
VQC,8.0,1,22,0.6223073240785064,0.396327467482785,0.6534754713420692,6272,137984,0.9026079177856445,49
VQC,8.0,1,23,0.6404978458592628,0.40444091990483744,0.6575964190767967,6272,144256,0.8075046539306641,49
VQC,8.0,1,24,0.6711345141215893,0.4173027989821883,0.6590796827564005,6272,150528,0.8724448680877686,49
VQC,8.0,1,25,0.6390617520344662,0.40348101265822783,0.6601688894808992,6272,156800,0.8019435405731201,49
MatchedMLP,8.0,1,1,0.7893729056965055,0.327217125382263,0.8262236578475609,6528,6528,0.0339207649230957,51
MatchedMLP,8.0,1,2,0.7869794159885113,0.5980126467931346,0.8379170204854115,6528,13056,0.03268599510192871,51
MatchedMLP,8.0,1,3,0.7367161321206319,0.5749613601236476,0.8428836643966766,6528,19584,0.03058934211730957,51
MatchedMLP,8.0,1,4,0.7142173288654858,0.5658181818181818,0.8452757566171043,6528,26112,0.03099226951599121,51
MatchedMLP,8.0,1,5,0.713738630923887,0.5660377358490566,0.8480119549110042,6528,32640,0.02960371971130371,51
MatchedMLP,8.0,1,6,0.7132599329822882,0.5675090252707581,0.8487209799252957,6528,39168,0.03142738342285156,51
MatchedMLP,8.0,1,7,0.7146960268070848,0.56998556998557,0.850755090827353,6528,45696,0.029098033905029297,51
MatchedMLP,8.0,1,8,0.7118238391574916,0.5687679083094556,0.8520066379171592,6528,52224,0.023603200912475586,51
MatchedMLP,8.0,1,9,0.7127812350406894,0.569583931133429,0.8529113038845135,6528,58752,0.022678375244140625,51
MatchedMLP,8.0,1,10,0.7146960268070848,0.5712230215827339,0.853519039611049,6528,65280,0.026066064834594727,51
MatchedMLP,8.0,1,11,0.7108664432742939,0.5679542203147353,0.853988022888604,6528,71808,0.03394722938537598,51
MatchedMLP,8.0,1,12,0.717089516515079,0.5732851985559567,0.8549516586467751,6528,78336,0.029766321182250977,51
MatchedMLP,8.0,1,13,0.7204404021062709,0.5755813953488372,0.8555038933937185,6528,84864,0.03550100326538086,51
MatchedMLP,8.0,1,14,0.7218764959310675,0.5749817117776153,0.8550675169416739,6528,91392,0.03203392028808594,51
MatchedMLP,8.0,1,15,0.7228338918142652,0.5776805251641138,0.8556544398008623,6528,97920,0.032999515533447266,51
MatchedMLP,8.0,1,16,0.726663475347056,0.5804555473916239,0.8564841794457673,6528,104448,0.023962020874023438,51
MatchedMLP,8.0,1,17,0.7280995691718526,0.5786350148367952,0.8568657486804643,6528,110976,0.030014514923095703,51
MatchedMLP,8.0,1,18,0.7280995691718526,0.5786350148367952,0.857681613080471,6528,117504,0.033493757247924805,51
MatchedMLP,8.0,1,19,0.7285782671134514,0.5784386617100372,0.8578717039355744,6528,124032,0.029619216918945312,51
MatchedMLP,8.0,1,20,0.7319291527046433,0.5814648729446936,0.8584738895641509,6528,130560,0.0310366153717041,51
MatchedMLP,8.0,1,21,0.7328865485878411,0.5829596412556054,0.859034449458033,6528,137088,0.029345273971557617,51
MatchedMLP,8.0,1,22,0.7376735280038296,0.5854765506807866,0.8592495157539531,6528,143616,0.031957387924194336,51
MatchedMLP,8.0,1,23,0.7314504547630445,0.5822784810126582,0.8600723177764087,6528,150144,0.03231644630432129,51
MatchedMLP,8.0,1,24,0.7357587362374342,0.5855855855855856,0.8601944199315118,6528,156672,0.03139972686767578,51
MatchedMLP,8.0,1,25,0.7352800382958353,0.5851462865716429,0.8609228702886607,6528,163200,0.03047633171081543,51
VQC,8.0,2,1,0.4988032551460029,0.3107307439104674,0.5160328454797228,6272,6272,0.8851709365844727,49
VQC,8.0,2,2,0.5457156534226902,0.3167746580273578,0.5414259311676851,6272,12544,0.847139835357666,49
VQC,8.0,2,3,0.5299186213499282,0.3218232044198895,0.5515756728106251,6272,18816,0.8788213729858398,49
VQC,8.0,2,4,0.5256103398755385,0.3272233536999321,0.5665484495801351,6272,25088,0.8489656448364258,49
VQC,8.0,2,5,0.49593106749640975,0.33480732785849654,0.5829587017210853,6272,31360,0.8515133857727051,49
VQC,8.0,2,6,0.5763523216850167,0.3320754716981132,0.6016611443191973,6272,37632,0.7790713310241699,49
VQC,8.0,2,7,0.5533748204882719,0.35343035343035345,0.6147385626356305,6272,43904,0.8635125160217285,49
VQC,8.0,2,8,0.6199138343705122,0.37183544303797467,0.6292243183092182,6272,50176,0.8520112037658691,49
VQC,8.0,2,9,0.5811393011010053,0.38162544169611307,0.6336616216276217,6272,56448,0.8296327590942383,49
VQC,8.0,2,10,0.6582096696984203,0.3969594594594595,0.6436628981501524,6272,62720,0.8477363586425781,49
VQC,8.0,2,11,0.6146481570129249,0.4111192392099488,0.6497138924502017,6272,68992,0.8190381526947021,49
VQC,8.0,2,12,0.6404978458592628,0.4119028974158183,0.6526290814032868,6272,75264,0.892174482345581,49
VQC,8.0,2,13,0.6558161799904261,0.41401792991035047,0.6557898621910676,6272,81536,0.8847970962524414,49
VQC,8.0,2,14,0.6792723791287697,0.4163763066202091,0.6556816352808627,6272,87808,0.7303335666656494,49
VQC,8.0,2,15,0.6395404499760651,0.40380047505938244,0.6552515026890224,6272,94080,0.8203587532043457,49
VQC,8.0,2,16,0.6314025849688847,0.4040247678018576,0.6566875905359728,6272,100352,0.8041102886199951,49
VQC,8.0,2,17,0.6203925323121111,0.4024114544084401,0.6574465664318975,6272,106624,0.8241302967071533,49
VQC,8.0,2,18,0.6606031594064146,0.4066945606694561,0.6518284797726679,6272,112896,0.8861520290374756,49
VQC,8.0,2,19,0.6275730014360938,0.40610687022900765,0.6541844963563606,6272,119168,0.8487422466278076,49
VQC,8.0,2,20,0.688367640019148,0.4192685102586976,0.6584386464421097,6272,125440,0.8456921577453613,49
VQC,8.0,2,21,0.6548587841072283,0.4095004095004095,0.6544106628481994,6272,131712,0.8309338092803955,49
VQC,8.0,2,22,0.6960268070847295,0.41796516956920254,0.655780149519639,6272,137984,0.8508429527282715,49
VQC,8.0,2,23,0.6290090952608903,0.41064638783269963,0.6640275950870533,6272,144256,0.8489425182342529,49
VQC,8.0,2,24,0.6811871708951651,0.41986062717770034,0.6603048668809005,6272,150528,0.8492026329040527,49
VQC,8.0,2,25,0.6644327429392054,0.42304526748971194,0.6635877498237844,6272,156800,0.8203270435333252,49
MatchedMLP,8.0,2,1,0.24222115844901868,0.355193482688391,0.5908995043762523,6528,6528,0.02333855628967285,51
MatchedMLP,8.0,2,2,0.3317376735280038,0.3823008849557522,0.7435715990387229,6528,13056,0.02286815643310547,51
MatchedMLP,8.0,2,3,0.430828147438966,0.41914997557401074,0.8199353968597547,6528,19584,0.024765729904174805,51
MatchedMLP,8.0,2,4,0.5639061752034467,0.47733792312105566,0.8425756339599394,6528,26112,0.029107332229614258,51
MatchedMLP,8.0,2,5,0.6304451890856869,0.5138539042821159,0.8509757072212325,6528,32640,0.030936241149902344,51
MatchedMLP,8.0,2,6,0.6888463379607468,0.5498614958448753,0.8548906075692236,6528,39168,0.03158116340637207,51
MatchedMLP,8.0,2,7,0.7146960268070848,0.5687409551374819,0.8560651470498455,6528,45696,0.03027820587158203,51
MatchedMLP,8.0,2,8,0.726663475347056,0.5785977859778598,0.8570724898294455,6528,52224,0.029952049255371094,51
MatchedMLP,8.0,2,9,0.7271421732886548,0.5765230312035661,0.857795390088635,6528,58752,0.029632568359375,51
MatchedMLP,8.0,2,10,0.7371948300622307,0.5837755875663382,0.8580007437131266,6528,65280,0.03152871131896973,51
MatchedMLP,8.0,2,11,0.7338439444710387,0.5794251134644478,0.8583802316610888,6528,71808,0.033351898193359375,51
MatchedMLP,8.0,2,12,0.7367161321206319,0.582701062215478,0.8587638821825205,6528,78336,0.033902883529663086,51
MatchedMLP,8.0,2,13,0.742939205361417,0.5859676175790285,0.8592883664396677,6528,84864,0.033869266510009766,51
MatchedMLP,8.0,2,14,0.7434179033030158,0.5870570107858244,0.8598239508927333,6528,91392,0.03077530860900879,51
MatchedMLP,8.0,2,15,0.7438966012446147,0.5875096376252892,0.8600584425315106,6528,97920,0.029917478561401367,51
MatchedMLP,8.0,2,16,0.7477261847774055,0.5905205905205905,0.8605662764947801,6528,104448,0.02931976318359375,51
MatchedMLP,8.0,2,17,0.7501196744853997,0.5915492957746479,0.861026934625396,6528,110976,0.029113054275512695,51
MatchedMLP,8.0,2,18,0.7529918621349928,0.5943396226415094,0.8610255471009064,6528,117504,0.03000330924987793,51
MatchedMLP,8.0,2,19,0.7501196744853997,0.5940902021772939,0.8615111806723388,6528,124032,0.02935624122619629,51
MatchedMLP,8.0,2,20,0.7505983724269986,0.5932864949258392,0.8617664851784634,6528,130560,0.022830724716186523,51
MatchedMLP,8.0,2,21,0.7515557683101962,0.5942142298670836,0.8618566742703009,6528,137088,0.021808624267578125,51
MatchedMLP,8.0,2,22,0.752513164193394,0.5951448707909162,0.8624921604866326,6528,143616,0.022539615631103516,51
MatchedMLP,8.0,2,23,0.7544279559597894,0.5976470588235294,0.862986119205004,6528,150144,0.02503657341003418,51
MatchedMLP,8.0,2,24,0.7534705600765916,0.5954438334642577,0.863108221360107,6528,156672,0.029227495193481445,51
MatchedMLP,8.0,2,25,0.7515557683101962,0.594847775175644,0.8636465808621522,6528,163200,0.025670289993286133,51
VQC,8.0,3,1,0.5428434657730972,0.3013899049012436,0.49952962919795535,6272,6272,0.8253018856048584,49
VQC,8.0,3,2,0.6065102920057444,0.2751322751322751,0.5130108171409226,6272,12544,0.8117291927337646,49
VQC,8.0,3,3,0.5270464337003351,0.2972972972972973,0.5342524295553817,6272,18816,0.8391757011413574,49
VQC,8.0,3,4,0.6266156055528961,0.30604982206405695,0.5655105812617592,6272,25088,0.8249201774597168,49
VQC,8.0,3,5,0.5921493537577789,0.32701421800947866,0.5917930701476881,6272,31360,0.8524036407470703,49
VQC,8.0,3,6,0.5528961225466731,0.3477653631284916,0.6129583687152078,6272,37632,0.8412463665008545,49
VQC,8.0,3,7,0.5485878410722834,0.3518900343642612,0.6146400483968543,6272,43904,0.8556437492370605,49
VQC,8.0,3,8,0.5753949258018191,0.3595667870036101,0.6249923686153062,6272,50176,0.848992109298706,49
VQC,8.0,3,9,0.5308760172331259,0.391304347826087,0.6399165820276728,6272,56448,0.8644907474517822,49
VQC,8.0,3,10,0.5801819052178075,0.38628411476557034,0.6416010367582987,6272,62720,0.8627808094024658,49
VQC,8.0,3,11,0.5102920057443753,0.38925373134328356,0.631463782835767,6272,68992,0.8813283443450928,49
VQC,8.0,3,12,0.5102920057443753,0.38852361028093246,0.6265658213867475,6272,75264,0.9237575531005859,49
VQC,8.0,3,13,0.5280038295835328,0.3743654822335025,0.625770769854088,6272,81536,0.8821380138397217,49
VQC,8.0,3,14,0.543322163714696,0.38212435233160624,0.6282627638377818,6272,87808,0.832369327545166,49
VQC,8.0,3,15,0.546673049305888,0.3806409417920209,0.6282377883969652,6272,94080,0.888817310333252,49
VQC,8.0,3,16,0.5265677357587363,0.37206349206349204,0.6213903550397664,6272,100352,0.8208169937133789,49
VQC,8.0,3,17,0.5428434657730972,0.3770384866275277,0.6271402565255276,6272,106624,0.8324849605560303,49
VQC,8.0,3,18,0.6026807084729535,0.38152011922503726,0.6266504603806257,6272,112896,0.8906567096710205,49
VQC,8.0,3,19,0.5835327908089996,0.3812233285917496,0.6357623337051899,6272,119168,0.8125944137573242,49
VQC,8.0,3,20,0.6160842508377214,0.3951734539969834,0.644241495862402,6272,125440,0.7908012866973877,49
VQC,8.0,3,21,0.6127333652465294,0.39761727475800446,0.652167035748181,6272,131712,0.8242194652557373,49
VQC,8.0,3,22,0.584968884633796,0.39243167484232655,0.6436129472685193,6272,137984,1.0631320476531982,49
VQC,8.0,3,23,0.6543800861656295,0.4003322259136213,0.6490617559399924,6272,144256,0.852158784866333,49
VQC,8.0,3,24,0.6112972714217328,0.41244573082489144,0.6638486044278682,6272,150528,0.7502915859222412,49
VQC,8.0,3,25,0.6471996170416467,0.4108713029576339,0.6628010234380637,6272,156800,0.8343052864074707,49
MatchedMLP,8.0,3,1,0.22450933460986117,0.28822495606326887,0.26808083162667823,6528,6528,0.034375667572021484,51
MatchedMLP,8.0,3,2,0.22881761608425083,0.33676410045286126,0.4039874678788081,6528,13056,0.03147530555725098,51
MatchedMLP,8.0,3,3,0.3034944949736716,0.37257438551099614,0.639454536372567,6528,19584,0.02258777618408203,51
MatchedMLP,8.0,3,4,0.37386309238870274,0.3966789667896679,0.7903839002758397,6528,26112,0.02286839485168457,51
MatchedMLP,8.0,3,5,0.5026328386787937,0.45113576333861594,0.8323010151129169,6528,32640,0.02224135398864746,51
MatchedMLP,8.0,3,6,0.5974150311153662,0.5026611472501479,0.8458751671967011,6528,39168,0.022064208984375,51
MatchedMLP,8.0,3,7,0.6414552417424605,0.5280403276622558,0.852339643794713,6528,45696,0.021628618240356445,51
MatchedMLP,8.0,3,8,0.6792723791287697,0.5509383378016086,0.8554379859804526,6528,52224,0.02199840545654297,51
MatchedMLP,8.0,3,9,0.6965055050263284,0.5597222222222222,0.8573819077906726,6528,58752,0.031914710998535156,51
MatchedMLP,8.0,3,10,0.7036859741503112,0.5613040396881644,0.8578189780049619,6528,65280,0.033078670501708984,51
MatchedMLP,8.0,3,11,0.7113451412158928,0.5671213208901651,0.8576122368559805,6528,71808,0.024852991104125977,51
MatchedMLP,8.0,3,12,0.7180469123982767,0.5697589481373265,0.8577454392070022,6528,78336,0.030433177947998047,51
MatchedMLP,8.0,3,13,0.7276208712302538,0.5775798069784707,0.8581880595192505,6528,84864,0.0317840576171875,51
MatchedMLP,8.0,3,14,0.7295356629966491,0.5793000744601638,0.8583295870172108,6528,91392,0.029713153839111328,51
MatchedMLP,8.0,3,15,0.7410244135950216,0.5892179195140471,0.8590594248988495,6528,97920,0.029427289962768555,51
MatchedMLP,8.0,3,16,0.7415031115366204,0.5884146341463414,0.8601222686580419,6528,104448,0.031022310256958008,51
MatchedMLP,8.0,3,17,0.739588319770225,0.5872534142640364,0.860322765946819,6528,110976,0.0338435173034668,51
MatchedMLP,8.0,3,18,0.7496409765438009,0.5955143078112916,0.860344272576411,6528,117504,0.02969074249267578,51
MatchedMLP,8.0,3,19,0.752513164193394,0.5982905982905983,0.8608299061478435,6528,124032,0.029766559600830078,51
MatchedMLP,8.0,3,20,0.7510770703685974,0.5962732919254659,0.8616235701560133,6528,130560,0.03239846229553223,51
MatchedMLP,8.0,3,21,0.7510770703685974,0.5950155763239875,0.8625004856335714,6528,137088,0.02561187744140625,51
MatchedMLP,8.0,3,22,0.755385351842987,0.598586017282011,0.8624921604866327,6528,143616,0.030919551849365234,51
MatchedMLP,8.0,3,23,0.7573001436093825,0.5992094861660079,0.8622916631978554,6528,150144,0.028949499130249023,51
MatchedMLP,8.0,3,24,0.7496409765438009,0.5942591155934833,0.8627141644050017,6528,156672,0.030591726303100586,51
MatchedMLP,8.0,3,25,0.7496409765438009,0.5955143078112916,0.8629347807988811,6528,163200,0.03235816955566406,51
VQC,8.0,4,1,0.5150789851603638,0.31322033898305085,0.5239597728899915,6272,6272,0.8433613777160645,49
VQC,8.0,4,2,0.6160842508377214,0.2877442273534636,0.5477780182820227,6272,12544,0.8328206539154053,49
VQC,8.0,4,3,0.5758736237434179,0.30236220472440944,0.5743102615761168,6272,18816,0.8522019386291504,49
VQC,8.0,4,4,0.6328386787936812,0.28116213683223995,0.5830419531904738,6272,25088,0.7973575592041016,49
VQC,8.0,4,5,0.6031594064145525,0.3108894430590191,0.5939243077640322,6272,31360,0.8483936786651611,49
VQC,8.0,4,6,0.6055528961225467,0.3063973063973064,0.5928656265783091,6272,37632,0.8506505489349365,49
VQC,8.0,4,7,0.5753949258018191,0.3075722092115535,0.5835039988455796,6272,43904,0.8466863632202148,49
VQC,8.0,4,8,0.5662996649114409,0.3083969465648855,0.5791998978781975,6272,50176,0.8046908378601074,49
VQC,8.0,4,9,0.5667783628530397,0.30863254392666156,0.5763568601985825,6272,56448,0.8486466407775879,49
VQC,8.0,4,10,0.5485878410722834,0.3151779230210603,0.5798076336047331,6272,62720,0.7956802845001221,49
VQC,8.0,4,11,0.5366203925323121,0.3287101248266297,0.5730101511291674,6272,68992,0.8850488662719727,49
VQC,8.0,4,12,0.6017233125897559,0.30782029950083195,0.5773045394251208,6272,75264,0.8303642272949219,49
VQC,8.0,4,13,0.5528961225466731,0.32611832611832614,0.5827491855231245,6272,81536,0.8937060832977295,49
VQC,8.0,4,14,0.6247008137865007,0.36363636363636365,0.6045249948661594,6272,87808,0.8070974349975586,49
VQC,8.0,4,15,0.6409765438008617,0.36548223350253806,0.6165090438846246,6272,94080,0.9790487289428711,49
VQC,8.0,4,16,0.6874102441359502,0.3641674780915287,0.6331315872725154,6272,100352,0.9648373126983643,49
VQC,8.0,4,17,0.649593106749641,0.39,0.6387441238337856,6272,106624,0.8109233379364014,49
VQC,8.0,4,18,0.66251795117281,0.38748913987836664,0.6426153171603479,6272,112896,0.8298816680908203,49
VQC,8.0,4,19,0.6428913355672571,0.3934959349593496,0.6437669624868879,6272,119168,0.8877649307250977,49
VQC,8.0,4,20,0.6649114408808042,0.3934142114384749,0.6434145312664767,6272,125440,0.8219761848449707,49
VQC,8.0,4,21,0.6074676878889421,0.3889716840536513,0.6405645559644128,6272,131712,0.8830165863037109,49
VQC,8.0,4,22,0.6558161799904261,0.3859948761742101,0.6326057154908784,6272,137984,0.8500680923461914,49
VQC,8.0,4,23,0.572522738152226,0.38200692041522494,0.6295101483541184,6272,144256,0.873164176940918,49
